Gene_ID,TR_logFC
ENSMUSG00000039130,1.074439785
ENSMUSG00000039145,2.003318932
ENSMUSG00000039148,0.440310612
ENSMUSG00000039154,2.265575334
ENSMUSG00000039157,-0.858286552
ENSMUSG00000039195,-0.543380414
ENSMUSG00000039201,0.85345568
ENSMUSG00000039230,0.455406044
ENSMUSG00000039238,1.42551695
ENSMUSG00000039262,-0.52832107
ENSMUSG00000039275,-0.689310915
ENSMUSG00000039278,-0.627048603
ENSMUSG00000039307,-0.569189309
ENSMUSG00000039328,1.67110385
ENSMUSG00000039354,0.801287881
ENSMUSG00000039357,0.837250063
ENSMUSG00000039382,0.640703768
ENSMUSG00000039384,0.804155788
ENSMUSG00000039395,-0.730859341
ENSMUSG00000039419,-0.59474955
ENSMUSG00000039428,0.480855351
ENSMUSG00000039452,-1.25949427
ENSMUSG00000039457,1.089850873
ENSMUSG00000039461,-0.420071202
ENSMUSG00000039463,-0.472416946
ENSMUSG00000039470,-0.827406953
ENSMUSG00000039474,-0.474139235
ENSMUSG00000039481,-0.777778657
ENSMUSG00000039485,-0.685822586
ENSMUSG00000039497,2.269948975
ENSMUSG00000039501,0.698865528
ENSMUSG00000039515,-0.405894766
ENSMUSG00000039519,0.833621337
ENSMUSG00000039523,-0.422501932
ENSMUSG00000039533,5.467650326
ENSMUSG00000039543,0.962296747
ENSMUSG00000039552,2.859917252
ENSMUSG00000039556,-0.818263273
ENSMUSG00000039578,-0.739429949
ENSMUSG00000039611,0.986646006
ENSMUSG00000039615,-0.556850172
ENSMUSG00000039616,1.449091193
ENSMUSG00000039628,-1.007476873
ENSMUSG00000039629,0.911098112
ENSMUSG00000039632,1.45970426
ENSMUSG00000039634,0.729570138
ENSMUSG00000039646,0.56540215
ENSMUSG00000039661,1.46958182
ENSMUSG00000039676,0.672025668
ENSMUSG00000039682,0.664220845
ENSMUSG00000039716,1.416262198
ENSMUSG00000039741,-0.659076118
ENSMUSG00000039745,0.473079567
ENSMUSG00000039753,0.411133051
ENSMUSG00000039756,0.760234197
ENSMUSG00000039763,0.924922633
ENSMUSG00000039765,0.828665773
ENSMUSG00000039781,0.694626598
ENSMUSG00000039787,2.52411732
ENSMUSG00000039809,-0.52978859
ENSMUSG00000039824,1.878332201
ENSMUSG00000039838,2.476896969
ENSMUSG00000039844,-0.523720303
ENSMUSG00000039850,-0.624992934
ENSMUSG00000039853,0.6769417
ENSMUSG00000039865,0.741938612
ENSMUSG00000039911,0.641748263
ENSMUSG00000039914,-0.499907481
ENSMUSG00000039934,0.647093668
ENSMUSG00000039960,1.165472454
ENSMUSG00000039976,-1.186878253
ENSMUSG00000039982,1.152546557
ENSMUSG00000039988,-0.63554087
ENSMUSG00000039997,1.166415631
ENSMUSG00000040009,-0.491284306
ENSMUSG00000040010,-0.901532589
ENSMUSG00000040016,2.173246094
ENSMUSG00000040084,1.457949374
ENSMUSG00000040093,1.117833857
ENSMUSG00000040112,0.480830532
ENSMUSG00000040118,-0.618935218
ENSMUSG00000040147,-0.635527852
ENSMUSG00000040158,0.771995606
ENSMUSG00000040177,0.642066586
ENSMUSG00000040181,-0.800659066
ENSMUSG00000040189,0.914433117
ENSMUSG00000040219,1.696391399
ENSMUSG00000040247,1.576945939
ENSMUSG00000040265,0.793895548
ENSMUSG00000040272,1.023131534
ENSMUSG00000040282,0.585748222
ENSMUSG00000040287,-1.082773432
ENSMUSG00000040296,0.88476092
ENSMUSG00000040312,0.737124931
ENSMUSG00000040322,1.332059881
ENSMUSG00000040327,-0.466774026
ENSMUSG00000040354,-0.478508984
ENSMUSG00000040370,-0.559916285
ENSMUSG00000040390,-0.569861116
ENSMUSG00000040428,0.721999149
ENSMUSG00000040446,-0.470695997
ENSMUSG00000040447,1.181466403
ENSMUSG00000040455,-0.429236359
ENSMUSG00000040482,-0.596725312
ENSMUSG00000040483,1.597290563
ENSMUSG00000040490,2.953605477
ENSMUSG00000040511,1.444336265
ENSMUSG00000040525,0.967463644
ENSMUSG00000040543,-0.656161829
ENSMUSG00000040550,-0.619133198
ENSMUSG00000040557,0.634284193
ENSMUSG00000040592,1.869295147
ENSMUSG00000040613,-0.499848717
ENSMUSG00000040624,0.983721149
ENSMUSG00000040667,0.417988135
ENSMUSG00000040681,-0.524521466
ENSMUSG00000040688,0.427420011
ENSMUSG00000040694,2.113181186
ENSMUSG00000040699,0.483356125
ENSMUSG00000040701,0.935175795
ENSMUSG00000040712,-0.436968969
ENSMUSG00000040713,-0.955926181
ENSMUSG00000040714,1.252813649
ENSMUSG00000040717,0.863339234
ENSMUSG00000040723,0.964463476
ENSMUSG00000040724,1.482914789
ENSMUSG00000040728,-0.574095514
ENSMUSG00000040729,0.749196655
ENSMUSG00000040734,0.930983897
ENSMUSG00000040761,-0.483157666
ENSMUSG00000040782,-0.458726951
ENSMUSG00000040797,1.462404504
ENSMUSG00000040808,8.13664596
ENSMUSG00000040828,1.363567975
ENSMUSG00000040836,0.786540392
ENSMUSG00000040841,-1.097533708
ENSMUSG00000040842,-0.480740191
ENSMUSG00000040856,-1.240855713
ENSMUSG00000040859,0.607967172
ENSMUSG00000040860,-0.864525971
ENSMUSG00000040875,0.804152454
ENSMUSG00000040943,-0.851810561
ENSMUSG00000040952,-0.623704531
ENSMUSG00000040957,1.672315038
ENSMUSG00000040964,1.332132618
ENSMUSG00000040966,3.822104913
ENSMUSG00000040969,2.644108929
ENSMUSG00000040978,0.851752421
ENSMUSG00000040998,1.105411367
ENSMUSG00000041012,0.966346882
ENSMUSG00000041020,0.713855831
ENSMUSG00000041062,-1.206286513
ENSMUSG00000041073,3.039528327
ENSMUSG00000041079,0.712164266
ENSMUSG00000041084,-0.807494036
ENSMUSG00000041117,0.772314218
ENSMUSG00000041132,0.826686629
ENSMUSG00000041133,-0.440943233
ENSMUSG00000041180,0.712800029
ENSMUSG00000041187,1.038617272
ENSMUSG00000041216,1.715685194
ENSMUSG00000041219,0.978919927
ENSMUSG00000041235,-0.765817119
ENSMUSG00000041258,-0.660739813
ENSMUSG00000041303,0.527193314
ENSMUSG00000041323,1.356600974
ENSMUSG00000041324,1.476428016
ENSMUSG00000041328,-0.609446136
ENSMUSG00000041329,-0.94552462
ENSMUSG00000041343,0.700548206
ENSMUSG00000041429,1.611610298
ENSMUSG00000041548,1.726327104
ENSMUSG00000041592,-0.904415737
ENSMUSG00000041598,0.683870764
ENSMUSG00000041605,0.8651104
ENSMUSG00000041642,0.727951322
ENSMUSG00000041645,0.497742133
ENSMUSG00000041684,0.567090437
ENSMUSG00000041716,0.578042487
ENSMUSG00000041736,0.629284289
ENSMUSG00000041741,1.248220496
ENSMUSG00000041762,1.11757016
ENSMUSG00000041777,0.785817977
ENSMUSG00000041781,0.415099943
ENSMUSG00000041782,0.838815596
ENSMUSG00000041798,-0.449325243
ENSMUSG00000041801,1.152047345
ENSMUSG00000041809,0.89385664
ENSMUSG00000041827,2.337129911
ENSMUSG00000041845,2.234290594
ENSMUSG00000041849,0.900261435
ENSMUSG00000041889,2.043306393
ENSMUSG00000041891,-0.905967853
ENSMUSG00000041921,-0.807409755
ENSMUSG00000041923,-0.637496467
ENSMUSG00000041930,-0.979644173
ENSMUSG00000041935,-0.529846663
ENSMUSG00000041945,1.185725073
ENSMUSG00000041957,0.550645713
ENSMUSG00000041958,0.524532003
ENSMUSG00000041975,0.59761203
ENSMUSG00000041992,1.049336946
ENSMUSG00000042010,1.844094294
ENSMUSG00000042035,1.178163814
ENSMUSG00000042042,-0.629071973
ENSMUSG00000042050,1.118648949
ENSMUSG00000042066,-0.762104619
ENSMUSG00000042078,0.561416605
ENSMUSG00000042082,-0.613501138
ENSMUSG00000042097,0.885629719
ENSMUSG00000042109,2.108081548
ENSMUSG00000042178,-0.39703886
ENSMUSG00000042198,-0.610375572
ENSMUSG00000042203,-0.452561797
ENSMUSG00000042213,1.174147146
ENSMUSG00000042246,0.817347571
ENSMUSG00000042249,-0.580497737
ENSMUSG00000042254,1.301537363
ENSMUSG00000042289,0.482922449
ENSMUSG00000042303,0.586704967
ENSMUSG00000042308,-0.651392875
ENSMUSG00000042312,1.226353454
ENSMUSG00000042331,1.034483641
ENSMUSG00000042340,0.712210317
ENSMUSG00000042359,-1.132571365
ENSMUSG00000042371,5.250764717
ENSMUSG00000042404,-0.592921029
ENSMUSG00000042406,-0.588014965
ENSMUSG00000042419,0.631676426
ENSMUSG00000042447,0.47991162
ENSMUSG00000042460,-0.552383764
ENSMUSG00000042474,1.906319545
ENSMUSG00000042476,0.613440228
ENSMUSG00000042487,0.876124902
ENSMUSG00000042515,0.763054465
ENSMUSG00000042523,-0.57068526
ENSMUSG00000042524,1.097114157
ENSMUSG00000042529,0.775165701
ENSMUSG00000042548,0.497911504
ENSMUSG00000042569,0.704055287
ENSMUSG00000042572,-0.518858534
ENSMUSG00000042579,-0.935806093
ENSMUSG00000042589,-0.524655491
ENSMUSG00000042590,0.522707526
ENSMUSG00000042608,-0.533728316
ENSMUSG00000042613,0.583459517
ENSMUSG00000042616,0.679020531
ENSMUSG00000042625,-0.60659096
ENSMUSG00000042638,1.259084709
ENSMUSG00000042642,0.563955005
ENSMUSG00000042647,0.861267599
ENSMUSG00000042655,-0.851005381
ENSMUSG00000042659,1.216408859
ENSMUSG00000042671,1.939252871
ENSMUSG00000042682,-0.505528472
ENSMUSG00000042744,-0.588095377
ENSMUSG00000042750,0.620720939
ENSMUSG00000042757,-0.64054542
ENSMUSG00000042759,1.626982101
ENSMUSG00000042761,2.199624107
ENSMUSG00000042784,0.988459391
ENSMUSG00000042810,0.474550002
ENSMUSG00000042901,-0.829946945
ENSMUSG00000042918,2.151725461
ENSMUSG00000042938,0.735635194
ENSMUSG00000042942,2.584267519
ENSMUSG00000043004,0.927257762
ENSMUSG00000043008,1.290388086
ENSMUSG00000043079,0.91748545
ENSMUSG00000043085,3.673697652
ENSMUSG00000043090,-0.940766457
ENSMUSG00000043251,-0.88382358
ENSMUSG00000043252,-0.425277794
ENSMUSG00000043259,1.334911472
ENSMUSG00000043263,1.436399847
ENSMUSG00000043279,-0.490217468
ENSMUSG00000043311,0.63673802
ENSMUSG00000043323,-0.481628306
ENSMUSG00000043336,0.976899965
ENSMUSG00000043372,1.847622943
ENSMUSG00000043384,0.674666534
ENSMUSG00000043388,0.890584776
ENSMUSG00000043458,1.131462207
ENSMUSG00000043463,0.582675126
ENSMUSG00000043467,-0.710168919
ENSMUSG00000043510,0.766144079
ENSMUSG00000043613,1.729777877
ENSMUSG00000043614,1.096319861
ENSMUSG00000043621,0.880317138
ENSMUSG00000043629,-0.6094622
ENSMUSG00000043633,-0.833838022
ENSMUSG00000043664,2.346717625
ENSMUSG00000043668,-0.477646558
ENSMUSG00000043670,0.779679882
ENSMUSG00000043719,0.466170613
ENSMUSG00000043733,-0.562324694
ENSMUSG00000043760,-0.812437495
ENSMUSG00000043782,1.46441966
ENSMUSG00000043857,1.322321467
ENSMUSG00000043895,1.48164001
ENSMUSG00000043953,0.857221658
ENSMUSG00000043991,-0.690800751
ENSMUSG00000044017,1.065479436
ENSMUSG00000044026,-0.89863712
ENSMUSG00000044037,0.98604113
ENSMUSG00000044042,2.157058741
ENSMUSG00000044080,0.856394688
ENSMUSG00000044139,-1.994265095
ENSMUSG00000044156,0.762235742
ENSMUSG00000044164,-0.798967357
ENSMUSG00000044224,-0.520532972
ENSMUSG00000044229,0.873904042
ENSMUSG00000044252,0.510358105
ENSMUSG00000044340,0.626276497
ENSMUSG00000044345,-0.546591072
ENSMUSG00000044349,1.860098928
ENSMUSG00000044367,0.895246153
ENSMUSG00000044393,0.56650178
ENSMUSG00000044408,-0.705498206
ENSMUSG00000044433,0.741804289
ENSMUSG00000044475,0.883462684
ENSMUSG00000044505,-1.074386551
ENSMUSG00000044519,-0.760120735
ENSMUSG00000044528,1.291737004
ENSMUSG00000044533,-0.78865044
ENSMUSG00000044548,-1.062425055
ENSMUSG00000044550,0.681631546
ENSMUSG00000044600,-0.711728228
ENSMUSG00000044628,0.916642715
ENSMUSG00000044667,1.858904847
ENSMUSG00000044676,-0.65661008
ENSMUSG00000044712,-0.5242508
ENSMUSG00000044716,1.448086954
ENSMUSG00000044734,1.791558007
ENSMUSG00000044748,1.999943936
ENSMUSG00000044768,0.528274706
ENSMUSG00000044770,0.601689534
ENSMUSG00000044792,-0.543554424
ENSMUSG00000044816,1.071047439
ENSMUSG00000044835,0.949942785
ENSMUSG00000044854,1.51033772
ENSMUSG00000044864,1.063142064
ENSMUSG00000044894,-0.685866304
ENSMUSG00000044934,-0.827277283
ENSMUSG00000044976,3.495978244
ENSMUSG00000044982,-0.582252517
ENSMUSG00000045008,-0.815839212
ENSMUSG00000045009,1.226204806
ENSMUSG00000045034,2.542003521
ENSMUSG00000045038,-0.645489069
ENSMUSG00000045039,-0.824835126
ENSMUSG00000045053,-2.380891795
ENSMUSG00000045114,1.316520542
ENSMUSG00000045136,1.387735001
ENSMUSG00000045160,-0.951455695
ENSMUSG00000045174,1.01302936
ENSMUSG00000045205,-0.487187062
ENSMUSG00000045211,1.058831495
ENSMUSG00000045282,-0.853950034
ENSMUSG00000045288,1.304827436
ENSMUSG00000045302,-0.526733671
ENSMUSG00000045312,0.655678349
ENSMUSG00000045319,1.331331622
ENSMUSG00000045349,0.82318386
ENSMUSG00000045404,1.479916979
ENSMUSG00000045409,-0.702258272
ENSMUSG00000045411,-0.517108019
ENSMUSG00000045466,-0.541657971
ENSMUSG00000045502,-0.859526027
ENSMUSG00000045538,0.648574761
ENSMUSG00000045573,1.494479143
ENSMUSG00000045594,0.718202405
ENSMUSG00000045598,-0.577566578
ENSMUSG00000045636,0.602731981
ENSMUSG00000045657,1.23015024
ENSMUSG00000045659,0.497514817
ENSMUSG00000045662,2.007672165
ENSMUSG00000045665,0.479603383
ENSMUSG00000045679,2.204713807
ENSMUSG00000045725,1.069365891
ENSMUSG00000045767,-0.619974835
ENSMUSG00000045790,-0.485494465
ENSMUSG00000045817,-0.430035417
ENSMUSG00000045827,1.26195257
ENSMUSG00000045896,-0.483141095
ENSMUSG00000045917,0.67039509
ENSMUSG00000045932,3.772241742
ENSMUSG00000045948,-0.63231347
ENSMUSG00000045973,-0.489119343
ENSMUSG00000046031,2.365461619
ENSMUSG00000046070,0.985025141
ENSMUSG00000046157,-0.607758151
ENSMUSG00000046196,1.069656951
ENSMUSG00000046204,1.78407099
ENSMUSG00000046215,1.725513355
ENSMUSG00000046230,-0.667843539
ENSMUSG00000046245,1.227638359
ENSMUSG00000046312,2.252681117
ENSMUSG00000046324,0.476059243
ENSMUSG00000046351,-0.533785158
ENSMUSG00000046364,-0.768405491
ENSMUSG00000046402,0.904791597
ENSMUSG00000046404,-0.808502453
ENSMUSG00000046442,0.862090422
ENSMUSG00000046447,-0.658148562
ENSMUSG00000046516,-0.795093906
ENSMUSG00000046585,2.148235919
ENSMUSG00000046607,3.320652996
ENSMUSG00000046610,1.427774564
ENSMUSG00000046613,-0.695760506
ENSMUSG00000046637,1.106391579
ENSMUSG00000046671,-0.466730295
ENSMUSG00000046691,-0.499439602
ENSMUSG00000046718,1.36520636
ENSMUSG00000046719,2.580036481
ENSMUSG00000046785,-0.558935731
ENSMUSG00000046794,0.847706632
ENSMUSG00000046806,1.20140819
ENSMUSG00000046836,-0.431574839
ENSMUSG00000046841,0.453048802
ENSMUSG00000046876,-0.620967185
ENSMUSG00000046879,0.947308124
ENSMUSG00000046909,0.816137367
ENSMUSG00000046947,0.610914352
ENSMUSG00000046997,1.900012828
ENSMUSG00000047003,1.050923985
ENSMUSG00000047030,-0.867838679
ENSMUSG00000047040,0.486499798
ENSMUSG00000047045,-0.530495847
ENSMUSG00000047067,-0.634659671
ENSMUSG00000047090,0.849837186
ENSMUSG00000047123,0.706884327
ENSMUSG00000047155,1.44798186
ENSMUSG00000047180,1.108870107
ENSMUSG00000047193,-0.827341373
ENSMUSG00000047215,-0.554472531
ENSMUSG00000047230,1.669734722
ENSMUSG00000047281,1.193084898
ENSMUSG00000047344,-1.274759422
ENSMUSG00000047361,2.708635986
ENSMUSG00000047379,1.402631581
ENSMUSG00000047409,-1.024546898
ENSMUSG00000047415,1.098178312
ENSMUSG00000047417,-0.492725495
ENSMUSG00000047454,1.134561163
ENSMUSG00000047496,1.834006976
ENSMUSG00000047501,0.759626098
ENSMUSG00000047502,0.732780812
ENSMUSG00000047507,-0.793553281
ENSMUSG00000047557,0.931895121
ENSMUSG00000047591,-2.123037319
ENSMUSG00000047617,-0.661231905
ENSMUSG00000047631,1.586735656
ENSMUSG00000047632,-0.927536079
ENSMUSG00000047658,1.018557379
ENSMUSG00000047676,-0.681297747
ENSMUSG00000047694,-0.816435297
ENSMUSG00000047714,-0.516231371
ENSMUSG00000047721,-0.579353804
ENSMUSG00000047735,0.930483852
ENSMUSG00000047786,0.986520546
ENSMUSG00000047787,-0.717340205
ENSMUSG00000047810,0.972143938
ENSMUSG00000047841,2.185990888
ENSMUSG00000047842,-0.760969854
ENSMUSG00000047878,1.224295549
ENSMUSG00000047963,1.428409619
ENSMUSG00000047990,-0.947118743
ENSMUSG00000048027,0.556518946
ENSMUSG00000048070,2.294641642
ENSMUSG00000048076,-0.539906437
ENSMUSG00000048108,-0.785379555
ENSMUSG00000048154,-0.802072785
ENSMUSG00000048163,1.425488868
ENSMUSG00000048200,1.376465578
ENSMUSG00000048232,0.505334584
ENSMUSG00000048385,-0.648818038
ENSMUSG00000048406,-1.189503694
ENSMUSG00000048440,0.576886503
ENSMUSG00000048458,0.945252355
ENSMUSG00000048483,2.910662822
ENSMUSG00000048486,0.432083187
ENSMUSG00000048489,1.65642337
ENSMUSG00000048497,0.436193249
ENSMUSG00000048537,0.737616395
ENSMUSG00000048572,2.795602549
ENSMUSG00000048578,-0.976560686
ENSMUSG00000048581,1.607362698
ENSMUSG00000048583,-1.05751967
ENSMUSG00000048644,1.133491559
ENSMUSG00000048652,1.145789966
ENSMUSG00000048677,0.653564373
ENSMUSG00000048699,6.223730535
ENSMUSG00000048706,0.715084833
ENSMUSG00000048707,0.661289502
ENSMUSG00000048728,1.388417536
ENSMUSG00000048772,0.838942349
ENSMUSG00000048779,-1.524063429
ENSMUSG00000048807,0.607425378
ENSMUSG00000048826,-0.53644535
ENSMUSG00000048834,2.779917113
ENSMUSG00000048865,1.236371001
ENSMUSG00000048899,-0.669089398
ENSMUSG00000048905,2.061774277
ENSMUSG00000048978,1.223130977
ENSMUSG00000049092,1.84465073
ENSMUSG00000049130,1.179545379
ENSMUSG00000049191,-1.08184751
ENSMUSG00000049232,0.782077596
ENSMUSG00000049281,1.194879452
ENSMUSG00000049287,0.717626855
ENSMUSG00000049336,-0.622004125
ENSMUSG00000049349,1.162158187
ENSMUSG00000049357,-1.088152013
ENSMUSG00000049382,1.220342251
ENSMUSG00000049488,0.543870659
ENSMUSG00000049502,0.884998767
ENSMUSG00000049517,-0.624643754
ENSMUSG00000049555,2.046894883
ENSMUSG00000049580,0.936007292
ENSMUSG00000049588,3.114406086
ENSMUSG00000049672,-0.622939586
ENSMUSG00000049751,-0.603562156
ENSMUSG00000049811,1.221682969
ENSMUSG00000049866,0.996633908
ENSMUSG00000049922,0.440535581
ENSMUSG00000049988,1.547842503
ENSMUSG00000050122,2.726418941
ENSMUSG00000050188,0.643760481
ENSMUSG00000050192,-0.670506369
ENSMUSG00000050211,10.5786932
ENSMUSG00000050229,-0.583430786
ENSMUSG00000050248,1.646552569
ENSMUSG00000050271,0.955862151
ENSMUSG00000050359,4.493283307
ENSMUSG00000050390,0.879266796
ENSMUSG00000050394,0.576581469
ENSMUSG00000050666,1.835212295
ENSMUSG00000050708,-0.584345445
ENSMUSG00000050721,0.850269689
ENSMUSG00000050761,-0.929436101
ENSMUSG00000050777,2.813055391
ENSMUSG00000050854,1.079221135
ENSMUSG00000050855,0.972271763
ENSMUSG00000050875,0.972418345
ENSMUSG00000050945,0.65786709
ENSMUSG00000050994,-0.681559611
ENSMUSG00000051000,0.896471501
ENSMUSG00000051022,1.415983232
ENSMUSG00000051043,0.990457719
ENSMUSG00000051149,-1.516672636
ENSMUSG00000051166,-1.259986839
ENSMUSG00000051185,-0.558346092
ENSMUSG00000051209,-0.567474611
ENSMUSG00000051232,-0.493197157
ENSMUSG00000051234,-0.739295881
ENSMUSG00000051238,-0.735795346
ENSMUSG00000051242,1.44856269
ENSMUSG00000051246,-0.945532334
ENSMUSG00000051285,-0.469268109
ENSMUSG00000051314,-0.696548952
ENSMUSG00000051331,-0.812864992
ENSMUSG00000051341,0.987292835
ENSMUSG00000051346,0.596968173
ENSMUSG00000051413,-0.597057517
ENSMUSG00000051435,0.80822359
ENSMUSG00000051451,-0.772779781
ENSMUSG00000051483,0.825355891
ENSMUSG00000051486,1.059015347
ENSMUSG00000051510,-0.647217047
ENSMUSG00000051527,-0.559738079
ENSMUSG00000051550,-0.53166783
ENSMUSG00000051590,1.060273804
ENSMUSG00000051652,0.843448306
ENSMUSG00000051675,0.634593611
ENSMUSG00000051735,1.910432823
ENSMUSG00000051811,2.700485014
ENSMUSG00000051853,-0.436313429
ENSMUSG00000051985,8.619866715
ENSMUSG00000052005,-0.836986377
ENSMUSG00000052056,0.687871853
ENSMUSG00000052102,-0.624888585
ENSMUSG00000052137,-0.651608239
ENSMUSG00000052139,0.534640591
ENSMUSG00000052142,1.193771935
ENSMUSG00000052143,1.440600879
ENSMUSG00000052146,-0.590198227
ENSMUSG00000052160,1.446574692
ENSMUSG00000052271,-0.976367237
ENSMUSG00000052353,1.747892616
ENSMUSG00000052397,0.436531954
ENSMUSG00000052560,0.739608863
ENSMUSG00000052584,1.128010309
ENSMUSG00000052609,0.403973125
ENSMUSG00000052613,-0.958318312
ENSMUSG00000052632,0.489667283
ENSMUSG00000052656,0.611836435
ENSMUSG00000052658,-1.111922243
ENSMUSG00000052698,0.637678529
ENSMUSG00000052707,-0.595386416
ENSMUSG00000052713,0.575879759
ENSMUSG00000052748,0.642909986
ENSMUSG00000052776,2.352168808
ENSMUSG00000052794,0.594610559
ENSMUSG00000052914,1.048330911
ENSMUSG00000052951,-0.734626881
ENSMUSG00000053007,1.669800394
ENSMUSG00000053040,1.231845587
ENSMUSG00000053091,-0.656787577
ENSMUSG00000053094,-0.591412646
ENSMUSG00000053119,-0.47274452
ENSMUSG00000053166,-0.529256777
ENSMUSG00000053289,0.818642894
ENSMUSG00000053293,-0.571302407
ENSMUSG00000053297,2.563642306
ENSMUSG00000053317,-0.697082671
ENSMUSG00000053332,-0.793979074
ENSMUSG00000053334,-0.623308372
ENSMUSG00000053358,-1.131410039
ENSMUSG00000053390,-0.749724341
ENSMUSG00000053411,-0.430468578
ENSMUSG00000053414,1.14998574
ENSMUSG00000053460,-0.856410581
ENSMUSG00000053550,1.430756714
ENSMUSG00000053552,0.863062165
ENSMUSG00000053553,-0.676346843
ENSMUSG00000053559,1.152406289
ENSMUSG00000053617,-0.669349926
ENSMUSG00000053641,0.455739727
ENSMUSG00000053644,0.883752462
ENSMUSG00000053675,2.720879191
ENSMUSG00000053769,0.641407265
ENSMUSG00000053783,2.36314796
ENSMUSG00000053877,-0.525644226
ENSMUSG00000053898,0.986302872
ENSMUSG00000053907,-0.456555126
ENSMUSG00000053925,-0.984879767
ENSMUSG00000053929,-0.415692486
ENSMUSG00000053964,-1.021852398
ENSMUSG00000054013,1.199794686
ENSMUSG00000054021,1.20212539
ENSMUSG00000054065,1.273565102
ENSMUSG00000054072,2.576972367
ENSMUSG00000054169,1.733985922
ENSMUSG00000054312,-0.706696566
ENSMUSG00000054342,2.366564291
ENSMUSG00000054387,-0.535811708
ENSMUSG00000054408,-1.006975077
ENSMUSG00000054414,-0.557772847
ENSMUSG00000054452,-0.626404788
ENSMUSG00000054455,-0.556646574
ENSMUSG00000054474,1.326446061
ENSMUSG00000054477,1.355191123
ENSMUSG00000054484,1.018843581
ENSMUSG00000054509,0.520254982
ENSMUSG00000054545,-0.797038333
ENSMUSG00000054580,1.267548576
ENSMUSG00000054582,1.513409386
ENSMUSG00000054612,1.343625417
ENSMUSG00000054648,-0.742112208
ENSMUSG00000054679,1.34952894
ENSMUSG00000054708,-0.467710829
ENSMUSG00000054728,-0.653792658
ENSMUSG00000054893,0.472881008
ENSMUSG00000054942,-0.528203033
ENSMUSG00000054945,-1.281885757
ENSMUSG00000054976,-1.187186472
ENSMUSG00000055003,1.418988877
ENSMUSG00000055013,-0.52678502
ENSMUSG00000055041,0.743824739
ENSMUSG00000055044,0.753103106
ENSMUSG00000055065,-0.64295062
ENSMUSG00000055069,0.971614381
ENSMUSG00000055116,-0.840768822
ENSMUSG00000055125,-1.384512709
ENSMUSG00000055172,1.505155451
ENSMUSG00000055202,1.117946351
ENSMUSG00000055240,-0.809962105
ENSMUSG00000055254,-1.192946975
ENSMUSG00000055296,-0.759876444
ENSMUSG00000055301,1.399031071
ENSMUSG00000055430,-0.467249761
ENSMUSG00000055560,1.183007286
ENSMUSG00000055567,-0.772219416
ENSMUSG00000055639,-0.500755561
ENSMUSG00000055676,-0.992259064
ENSMUSG00000055681,-0.486372311
ENSMUSG00000055720,0.882291907
ENSMUSG00000055782,2.734666879
ENSMUSG00000055805,1.45570048
ENSMUSG00000055817,0.612602566
ENSMUSG00000055866,-0.754494799
ENSMUSG00000055897,-0.753415828
ENSMUSG00000056019,-0.671368263
ENSMUSG00000056091,0.461804356
ENSMUSG00000056116,0.774677509
ENSMUSG00000056121,0.731668738
ENSMUSG00000056124,-0.482840621
ENSMUSG00000056131,-0.585636221
ENSMUSG00000056144,0.954613481
ENSMUSG00000056158,-0.789661699
ENSMUSG00000056185,0.678035028
ENSMUSG00000056214,-1.202360505
ENSMUSG00000056215,1.910556913
ENSMUSG00000056220,1.634427638
ENSMUSG00000056222,-0.628238754
ENSMUSG00000056258,2.562593033
ENSMUSG00000056310,0.754983437
ENSMUSG00000056367,1.376339727
ENSMUSG00000056394,0.562159742
ENSMUSG00000056411,-1.155022878
ENSMUSG00000056413,1.025264543
ENSMUSG00000056429,-0.613281017
ENSMUSG00000056553,-0.721474008
ENSMUSG00000056579,-0.508334341
ENSMUSG00000056592,-1.054622611
ENSMUSG00000056692,-0.424257238
ENSMUSG00000056735,-1.118400146
ENSMUSG00000056737,1.326612884
ENSMUSG00000056763,-0.698436159
ENSMUSG00000056770,-0.597254421
ENSMUSG00000056797,2.542362191
ENSMUSG00000056812,0.839739124
ENSMUSG00000056900,1.853951507
ENSMUSG00000057036,-0.565034609
ENSMUSG00000057092,1.050636464
ENSMUSG00000057132,1.448122695
ENSMUSG00000057143,0.719817862
ENSMUSG00000057173,5.161054675
ENSMUSG00000057182,0.706262388
ENSMUSG00000057193,0.881572416
ENSMUSG00000057228,2.468419088
ENSMUSG00000057229,0.479900721
ENSMUSG00000057286,1.711820654
ENSMUSG00000057322,-0.700862082
ENSMUSG00000057335,0.524247099
ENSMUSG00000057346,3.286403008
ENSMUSG00000057363,-0.600135124
ENSMUSG00000057378,2.271936277
ENSMUSG00000057388,0.612779853
ENSMUSG00000057551,-0.615962719
ENSMUSG00000057596,1.729577693
ENSMUSG00000057604,0.660130394
ENSMUSG00000057691,-0.560762887
ENSMUSG00000057802,0.96101205
ENSMUSG00000057836,-0.737417601
ENSMUSG00000057894,-0.700864682
ENSMUSG00000057897,-0.506082441
ENSMUSG00000057963,0.546340908
ENSMUSG00000057969,2.002313935
ENSMUSG00000058006,-0.656804729
ENSMUSG00000058022,9.034997239
ENSMUSG00000058056,1.605687621
ENSMUSG00000058153,-0.592655222
ENSMUSG00000058163,2.923288605
ENSMUSG00000058173,1.153450316
ENSMUSG00000058174,-0.522446969
ENSMUSG00000058239,-0.492385704
ENSMUSG00000058317,0.592037658
ENSMUSG00000058355,-0.437548484
